-0.00408405027054615
-0.00367604249639508
-0.00326697408181875
-0.00286103780505731
-0.0024548872089627
-0.00204767014316509
-0.00164395142268603
-0.00123963609706501
-0.000834249451339586
-0.00043278264668456
-3.02807975105512e-05
