0.104165096956586,0.108502793907826,0.0995243756232459,0.107555150090797
0.104969647557921,0.108365561531272,0.101221037816175,0.107608305681209
0.105731869867577,0.108228523909284,0.102900891709531,0.107661535086499
0.106457981960765,0.108091808768051,0.104564094525665,0.10771473232956
0.107153031385338,0.107955413183373,0.106210951364035,0.107767897384386
0.107821156054969,0.107819526115671,0.107841578138931,0.107821229031272
0.108465783081997,0.107683979591467,0.109456092164417,0.107874543064037
0.109089772583101,0.107548745856991,0.11105482225016,0.107927824842732
0.109695534119503,0.107413912105925,0.112637861965509,0.107981152510904
0.110285107909531,0.107279519322925,0.114205356188764,0.108034583224618
0.110860235074178,0.107145432501378,0.115757549047086,0.108087981599496
